2.678,-8.751
-1.134,-0.477
6.343,5.656
-4.866,-1.118
20.44,9.336
-5.598,0.896
0.337,7.154
-8.361,8.66
21.828,-10.034
9.161,-7.849
2.342,-14.373
-4.751,-8.778
-3.607,3.402
-0.59,3.753
18.856,-8.26
-7.185,-12.964
25.447,3.09
-7.006,-13.078
15.141,1.046
2.09,-3.153
-10.505,-4.762
-0.963,-5.411
-13.075,4.074
-1.789,-12.416
-7.139,7.268
8.71,-2.574
6.004,-8.053
-1.678,-13.411
-7.274,-17.8
-17.895,-8.012
1.176,11.113
-7.571,7.708
4.468,5.52
2.331,-4.205
0.994,4.115
29.787,-9.118
6.85,16.504
3.492,1.432
-5.278,-11.542
1.195,6.093
-1.049,17.095
1.49,-11.778
7.019,9.617
15.614,-4.709
15.566,6.603
16.411,19.215
-4.876,-10.043
-4.987,23.821
3.404,-1.545
-3.05,15.909
0.993,6.733
1.815,-9.362
-8.518,6.251
-6.577,-11.108
-4.607,7.019
6.024,7.117
4.985,3.196
2.39,-9.844
-9.715,7.604
-3.883,7.098
-3.558,-11.355
12.413,-1.361
-5.218,-9.159
-11.148,5.485
-11.852,-9.985
-13.748,-15.585
8.794,3.796
-6.065,-14.983
-2.323,3.431
-7.967,5.399
5.249,7.491
27.285,-7.979
15.954,10.787
-3.92,-9.841
3.054,-3.815
10.425,-3.721
0.113,-8.153
-3.635,-11.575
21.353,-22.038
8.001,6.959
15.639,-15.17
0.557,12.054
-3.312,2.317
2.21,15.585
15.995,9.316
3.045,-15.932
1.367,-11.542
-5.291,9.221
-6.275,-6.46
0.951,-9.344
-4.215,13.503
16.165,-4.681
-3.035,-21.66
-7.93,16.485
-3.651,5.243
8.053,5.518
2.742,-1.48
8.668,2.111
9.304,-6.042
26.091,-15.012
-8.026,-5.825
-12.381,3.955
-9.095,-13.773
-20.109,7.415
17.379,6.839
0.086,-1.204
8.645,-6.028
3.723,4.483
1.016,9.545
-12.945,2.982
-8.309,-17.91
4.537,2.506
12.252,4.119
9.68,16.713
-11.166,-12.311
-3.941,0.792
6.381,-5.903
13.411,0.684
-10.44,4.627
5.374,-2.864
-4.476,14.958
-0.187,0.2
5.023,-1.09
3.58,26.804
-8.755,-13.238
6.219,-9.576
-9.229,6.679
-5.365,-12.911
1.98,3.178
-12.688,-24.993
13.034,1.364
-2.318,-4.454
-2.655,-4.146
3.958,5.479
-21.793,-1.981
5.426,5.837
8.215,-9.298
0.231,-2.106
-8.746,-7.609
10.508,-5.065
2.803,4.267
-7.821,11.422
-4.202,21.32
4.961,6.494
15.442,2.366
5.548,-2.315
10.967,-1.584
-4.905,-9.262
-12.935,-9.095
-0.889,-4.571
-0.685,2.021
-20.871,14.762
3.831,15.962
17.389,-1.492
7.271,11.388
0.025,-8.965
1.177,-8.169
18.524,-7.173
-8.335,8.912
15.982,0.229
-4.266,7.755
-2.297,-1.352
-14.387,1.894
-10.849,10.767
-11.073,20.345
-3.046,8.21
9.308,-11.728
19.796,-10.165
8.136,0.477
-20.264,-0.677
6.57,4.406
4.316,-0.475
-0.239,5.856
-7.436,-12.695
-2.234,10.815
-0.424,-14.889
10.477,15.495
-16.364,-17.385
-12.854,9.948
0.159,-2.623
8.165,5.628
-8.624,-27.541
5.449,-2.395
17.558,-6.493
3.782,1.403
-4.366,2.542
-5.237,-15.834
-1.988,2.409
8.629,-1.357
7.418,0.488
6.574,-11.534
0.008,11.693
-14.223,-11.251
-11.672,1.329
-31.961,-10.035
12.496,-0.655
-0.659,8.802
-1.198,-9.586
-6.641,-11.974
6.701,11.115
-6.014,8.906
-11.799,3.325
1.191,-12.568
8.853,2.524
-6.094,0.068
-14.058,-2.219
-0.085,2.352
-8.252,-18.359
-1.788,-20.444
-3.18,-25.32
-9.693,6.107
9.676,-9.739
1.281,11.764
10.239,17.671
5.521,19.235
10.086,8.187
-19.901,-5.45
0.974,-11.089
6.77,-21.491
3.984,-5.229
-5.457,26.912
4.43,-14.225
-16.761,1.161
13.319,-2.412
-17.392,-16.797
9.76,10.224
-9.03,-3.258
2.928,-12.171
8.523,-23.085
10.834,-33.99
9.1,7.319
7.657,-7.585
14.902,2.276
-20.049,-0.042
-4.224,11.441
-6.773,-5.46
-3.362,5.114
-6.866,-7.263
-24.963,-2.631
-2.939,-7.084
-8.482,-3.448
8.55,-2.192
0.262,-7.069
18.739,-13.137
1.133,-14.099
2.171,-4.451
1.569,-11.372
15.653,2.807
15.476,-2.677
6.576,15.538
11.777,0.221
-7.3,6.301
1.15,10.825
-5.617,-11.642
1.327,-7.843
19.379,13.182
-16.282,-0.556
-3.828,15.84
-5.061,-21.709
27.707,1.186
10.056,-5.692
10.981,-13.282
-2.827,2.038
5.475,-2.249
1.072,-1.688
-15.098,4.746
1.972,11.012
13.75,-8.623
-9.812,-10.308
7.588,4.338
7.507,0.401
2.252,-5.308
-4.966,-4.988
1.462,-19.13
14.536,4.644
3.408,-1.484
10.423,1.747
7.596,-3.628
-2.428,-17
12.563,4.895
-10.328,-6.598
4.836,1.949
-5.939,-18.192
3.182,-11.543
-4.789,-3.647
-8.784,0.569
-2.6,-11.715
-2.38,-2.205
1.049,-2.172
13.017,-9.934
-6.454,-12.803
-2.159,0.092
16.039,8.041
-2.575,-0.871
3.413,-11.734
10.486,-2.007
-1.226,-2.451
2.555,-2.327
-9.167,-10.332
-1.733,-0.102
10.229,2.765
-0.571,2.414
19.676,18.043
3.28,3.393
1.352,2.005
0.879,-11.894
-7.138,-9.025
-11.522,0.751
-16.128,10.746
-6.621,-12.014
-3.25,-10.649
-18.555,-12.926
-10.201,11.57
-0.057,-31.262
-7.081,2.384
-2.115,1.625
-11.741,7.344
8.084,-6.865
-3.256,0.26
6.184,6.365
-6.991,-27.183
11.072,-5.036
5.708,18.964
21.635,-13.657
1.926,-6.584
-4.814,-1.964
0.619,-6.373
2.654,-1.586
7.131,18.234
-7.511,-10.355
-7.936,3.042
-9.351,5.624
6.964,2.9
-5.254,10.614
-18.441,-2.255
-0.221,1.976
2.836,-9.162
-3.367,-1.193
7.384,4.426
30.58,4.032
-2.71,-10.146
13.646,-5.311
6.228,0.766
7.505,0.893
-4.464,-13.338
11.276,-8.267
2.917,-6.113
7.868,-8.896
-12.359,9.785
3.164,-7.036
0.317,-1.737
3.748,-2.492
-0.345,10.825
1.882,7.065
2.621,0.933
17.482,10.534
10.029,5.214
1.67,9.014
3.403,33.96
-7.952,-0.165
23.685,13.88
8.882,5.451
0.238,-0.487
-3.144,-3.366
1.716,-5.62
14.439,-8.737
9.061,-5.497
2.679,1.535
-4.48,-7.887
-6.822,-8.039
-4.335,-2.233
-24.416,11.594
4.528,-14.561
15.968,-20.526
-6.555,0.539
-3.22,-13.386
-1.129,0.251
-0.653,11.586
1.953,4.789
2.365,29.488
5.972,-0.599
0.058,-9.239
-4.358,-8.722
-6.655,-10.86
-6.22,-1.649
3.284,11.357
-2.275,5.448
-8.436,-11.291
-5.565,26.371
-6.188,-6.449
14.086,-2.29
-1.999,2.735
6.992,1.392
8.611,-1.273
14.007,-7.524
-5.4,-14.855
7.798,-18.383
-7.536,2.095
7.098,-19.578
26.2,3.662
-8.862,-0.319
8.196,-1.697
4.732,9.555
22.924,5.589
26.321,-2.823
4.744,9.652
18.332,-19.283
-8.396,1.609
10.271,-3.216
5.936,-0.303
-3.669,0.242
-15.082,2.524
-11.854,-23
-10.719,-7.599
-5.83,2.211
-10.807,-10.069
-6.578,0.851
-0.681,-0.781
-16.181,0.108
7.2,-10.112
4.448,-3.372
-7.787,-16.843
-1.687,9.942
6.854,1.833
20.269,-8.133
-22.751,14.217
3.263,-6.276
7.203,8.919
-2.939,-2.487
-9.192,-2.867
5.472,-6.375
-9.339,-2.441
9.096,1.377
-18.238,-13.946
-12.906,-16.11
0.641,-2.277
-13.77,-13.562
2.56,1.104
1.129,5.037
-5.051,-10.353
6.43,-1.69
-16.6,9.9
14.937,-0.189
-23.162,7.852
-18.497,13.107
-8.344,-7.662
-2.616,-16.129
-0.26,1.641
-14.348,2.082
-5.017,0.136
-26.32,-7.107
0.444,2.721
-2.856,-12.676
0.412,17.551
9.626,-11.691
1.293,-15.68
4.713,-18.643
18.961,-0.524
-6.916,10.879
-11.726,-23.844
6.383,7.055
-19.019,10.128
-7.319,0.094
-10.624,2.931
2.02,-6.762
4.018,-0.045
9.106,0.537
-5.312,-15.977
2.221,2.893
-8.606,1.778
6.603,-7.643
5.89,-2.468
0.785,-0.062
-3.623,-6.012
-4.146,4.101
3.167,-17.876
6.938,-7.305
8.84,10.777
-14.738,-6.05
-16.401,17.421
-1.729,7.27
6.888,1.035
3.853,-1.243
3.558,-15.313
-10.372,-8.877
-13.933,12.967
-14.077,-14.592
1.107,-5.941
-5.777,-9.819
-4.026,0.159
-0.333,2.425
7.996,12.198
-0.033,-8.376
3.817,5.877
-7.812,5.225
2.407,-10.518
-5.542,3.404
10.055,4.491
-17.203,2.2
-5.181,10.265
-12.54,5.364
7.228,26.662
-0.459,1.84
16.896,-1.927
7.367,0.525
8.408,-3.545
-6.797,-8.21
12.266,3.362
16.231,-2.92
-11.612,-3.068
8.125,-0.226
14.7,-8.391
16.118,-11.182
2.922,-6.469
0.093,11.084
10.776,-4.133
-6.567,1.916
13.344,-7.184
-0.043,-3.884
14.99,6.381
-0.676,-6.77
0.382,-1.561
-8.742,14.621
-8.36,-1.288
-1.709,-7.373
-6.833,-7.242
-9.855,-10.668
-17.118,-4.149
11.497,-0.183
-0.437,-27.294
-3.578,-2.241
-7.649,-10.448
-1.815,-1.784
5.332,-7.222
4.806,-15.779
5.281,-4.094
14.823,-2.032
-9.655,1.911
4.406,-7.761
-0.449,-1.253
10.706,1.423
20.238,5.457
-2.192,14.98
9.39,-1.364
-0.427,-10.326
0.97,-2.484
3.513,1.889
-8.9,-2.007
16.936,-5.464
-12.287,6.797
-13.929,-9.708
-4.637,8.091
7.643,-5.545
8.695,9.056
9.351,-8.564
-6.7,-2.036
-9.093,3.025
11.918,-1.031
3.954,11.779
-5.043,3.576
-5.949,-12.543
0.962,-6.679
0.486,-10.541
18.422,2.076
19.773,2.916
3.504,11.279
16.904,-10.133
-9.644,1.219
-18.585,11.719
-8.688,9.371
-11.495,-5.537
-11.24,15.359
4.178,2.351
4.165,-3.744
22.976,-12.967
13.415,-0.836
-23.719,3.836
-3.877,-2.941
0.421,-14.139
-10.588,-20.629
2.276,-0.507
9.192,5.214
-6.826,-31.643
6.806,3.608
10.102,12.051
-8.174,-5.634
33.676,-0.18
0.819,-10.343
4.467,-5.372
15.781,10.416
-7.247,-22.6
0.64,15.044
-4.466,-0.185
2.033,-5.101
20.019,-10.104
2.035,-2.773
17.366,-0.115
-3.111,-0.767
5.024,10.071
-17.034,6.048
-2.043,-24.937
-6.579,-13.679
-19.844,12.256
11.716,3.682
-3.648,-7.8
-0.452,-15.963
-3.213,-8.821
-5.422,4.985
0.703,4.988
-4.61,7.237
11.89,-3.595
-13.02,4.571
-0.152,0.521
9.727,2.153
13.73,15.953
1.194,1.761
15.986,13.464
-0.95,19.183
7.997,1.35
-6.937,-7.55
3.668,3.338
1.893,-17.424
6.498,13.118
3.465,0.122
28.683,3.511
5.375,-13.668
0.893,-12.622
8.567,-13.026
-1.309,9.452
6.139,-8
-12.234,-16.467
5.656,12.403
10.356,0.67
0.447,4.241
-1.045,-13.005
3.005,-8.135
4.684,-18.069
0.606,4.276
2.559,-7.203
9.099,-14.368
-3.274,3.119
11.843,-13.846
2.09,12.395
1.526,-12.641
-9.095,-1.796
14.217,5.218
3.332,-6.216
-9.548,-12.05
-1.942,-12.671
-18.233,-6.22
-1.005,-20.347
-5.206,-1.268
-5.702,-7.944
-12.534,-19.448
9.062,-0.728
-2.918,-0.172
15.289,0.76
14.04,-3.146
-0.794,6.126
-4.584,-15.216
10.482,-3.733
-22.287,-3.74
1.022,11.698
4.032,-5.299
2.633,-9.38
-11.903,9.976
9.477,4.447
-8.427,20.164
5.378,2.013
12.735,-4.164
-7.294,-24.985
12.659,-1.319
-7.856,8.741
12.952,-0.865
-11.028,1.52
14.508,0.729
19.255,9.137
2.572,-15.813
1.312,-6.811
12.087,-9.358
0.436,12.848
-6.541,-1.763
3.673,3.649
13.524,-4.104
5.733,-15.645
7.989,0.832
0.756,-11.524
-3.728,2.992
7.449,11.24
-6.02,9.358
7.318,-7.588
13.289,-8.146
3.637,-18.9
-0.381,3.808
-4.327,-3.176
3.373,4.724
-8.863,5.989
17.441,-12.717
-12.575,-2.827
-1.531,3.239
-1.5,0.384
13.276,0.168
-0.855,-10.93
5.066,-5.864
5.858,-0.002
11.452,6.431
9.524,8.292
14.965,-0.262
2.053,11.132
-9.764,-1.284
2.361,-8.536
29.09,-1.426
11.095,0.418
1.688,5.944
1.562,-9.411
24.527,4.539
5.033,-4.634
13.596,12.913
3.408,-1.343
6.725,-9.086
-8.481,10.949
22.103,-9.457
-3.079,-0.071
23.726,-27.878
-11.615,-4.02
-3.154,-19.15
6.711,-2.891
-3.274,11.231
9.345,-3.607
10.122,2.145
1.082,-6.847
0.423,-7.359
7.063,12.984
-20.47,15.138
1.055,13.133
0.269,13.051
-2.722,-11.209
-11.839,-0.16
4.202,-0.972
-5.611,3.209
18.704,1.32
5.607,11.252
-12.234,1.346
-7.937,-2.55
4.758,5.701
-5.015,-4.221
4.648,3.298
-6.308,11.769
0.251,-6.078
16.023,7.873
18.418,14.228
9.528,-11.945
0.011,-10.467
17.367,1.863
1.732,7.729
11.882,11.668
-10.857,-1.641
-4.964,-2.317
10.774,7.746
1.421,-6.498
5.636,-6.435
7.912,-3.659
-4.166,8.24
-3.885,6.077
-9.543,4.671
5.486,1.696
13.07,-4.454
13.546,-14.666
-3.531,10.57
2.369,-13.201
10.515,10.21
4.773,6.271
4.288,-4.841
-11.131,-7.802
-12.149,-8.037
-1.191,-0.433
-5.252,-10.614
-1.008,-0.003
-1.8,-3.264
-1.095,3.272
-7.387,-14.676
14.96,2.71
4.191,-3.128
-7.856,-7.204
-9.354,-14.391
0.573,0.559
28.264,5.47
13.171,2.064
-20.578,5.962
16.164,19.159
-5.59,-7.334
-2.853,-3.752
-2.897,6.566
-2.572,0.678
10.21,-0.56
21.956,3.869
11.921,-13.776
10.112,10.518
-5.539,3.333
8.852,6.469
-2.293,-1.399
-0.277,4.241
-2.817,8.364
9.301,-7.317
-1.143,-3.334
13.256,-7.229
-3.228,-4.369
-8.169,-6.497
-13.664,6.335
22.712,9.885
-5.112,-16.992
5.343,-3.405
-9.993,8.061
-6.464,-10.739
16.759,-3.362
-0.915,5.086
-4.587,-5.49
-3.244,-14.588
5.627,3.797
9.818,-7.441
-15.413,16.722
-3.171,-4.058
3.028,19.924
7.58,2.117
-10.712,17.352
-4.806,8.446
-7.403,0.287
-13.099,10.44
-4.251,-0.115
2.219,1.391
-1.478,-15.465
21.766,16.708
-14.626,-0.855
-12.461,16.065
-1.251,5.142
3.02,-16.275
8.161,-12.243
-3.114,0.712
-3.168,-3.85
13.947,-13.003
7.274,-16.682
-10.065,-13.037
-14.008,-5.77
-0.022,-21.843
25.499,-23.432
8.265,-11.172
22.561,4.367
-14.295,-16.822
-17.279,-18.29
-0.714,-0.686
-1.54,-10.466
-12.368,-7.799
-6.733,-2.122
-2.482,1.301
15.664,-8.877
-9.76,10.829
-13.808,-7.302
-6.724,9.097
3.24,-0.55
-6.203,-2.356
-1.825,-3.098
7.347,-3.811
-0.241,-10.027
6.527,0.484
12.741,9.999
-9.876,-20.932
-13.714,3.16
5.205,-11.062
-29.329,-11.711
14.67,4.894
23.636,-2.607
6.352,-5.265
6.682,-31.964
-6.827,4.665
8.276,-0.703
-19.997,-3.725
5.249,-8.197
2.411,-2.371
5.526,-0.002
4.944,-3.062
4.153,3.049
11.176,-0.518
4.979,-26.041
20.574,13.544
10.067,-13.349
-9.045,-2.009
2.685,3.636
2.771,19.656
7.381,3.78
-4.939,-11.602
-4.265,-12.394
-11.708,13.283
0.893,19.23
15.387,5.611
3.252,-6.634
14.372,7.183
14.133,-14.685
-10.097,-6.278
8.997,20.79
-2.232,10.845
-5.283,0.635
-12.735,3.059
4.297,13.913
3.344,12.733
27.597,-3.363
-14.322,4.304
8.738,-1.928
-5.48,4.134
-3.668,-7.801
5.295,-15.189
-3.013,2.005
0.486,3.181
5.504,-8.741
2.088,-16.218
-6.002,-0.003
1.274,0.183
18.717,-5.831
-6.481,-0.072
1.208,3.896
6.198,-7.583
-19.044,11.503
-0.196,-0.451
0.098,0.663
3.842,13.785
-3.937,-0.45
5.559,-13.322
-3.967,13.105
-6.974,4.075
-5.368,8.249
0.042,-0.229
-11.931,-4.494
-13.534,16.768
-9.523,-15.252
7.159,5.894
-4.38,-11.787
-14.948,-6.085
-11.714,-10.294
15.415,13.168
8.512,-6.875
0.192,8.204
-4.566,6.494
4.619,3.148
1.829,-4.444
-4.343,-6.133
1.726,8.876
-11.507,11.134
11.99,-7.359
8.046,-2.535
-0.179,-2.884
-6.794,7.75
8.141,8.787
-3.938,-13.36
-4.29,5.457
0.847,-2.532
-10.213,-6.041
-12.389,-5.143
-9.532,-3.556
11.212,-1.825
-14.675,14.035
-12.879,-7.277
2.815,-12.919
14.584,5.859
11.861,-8.854
-1.324,3.904
10.415,3.981
18.99,5.139
12.776,11.334
-5.146,-8.92
15.996,-4.18
-2.682,15.111
4.467,-10.738
-11.812,8.573
10.317,-1.226
9.674,-5.433
14.877,-4.339
-13.27,-5.622
-0.666,-19.308
-1.677,2.182
13.1,2.034
-19.658,-11.476
19.817,3.004
-5.804,3.918
16.143,8.114
17.571,-8.502
6.673,17.974
9.029,-6.902
-5.704,3.194
-9.512,0.129
12.84,4.352
0.039,-11.617
20,-5.876
4.165,-1.562
-0.71,-11.465
3.377,-6.283
-9.547,8.084
12.376,-15.379
-6.624,-4.602
-8.772,-0.363
10.027,-5.954
2.065,-10.675
-7.128,-1.743
11.975,-5.351
-22.891,1.676
-4.502,-4.81
-7.529,4.559
-8.257,10.328
-0.192,-13.786
1.344,-6.636
-2.24,-16.707
-7.74,-8.519
15.78,-16.778
0.884,-4.569
-9.065,8.105
-10.06,2.571
-14.857,8.471
27.553,3.411
3.343,5.355
1.427,5.151
16.937,-4.465
10.418,-23.609
7.942,-12.859
27.137,16.42
10.646,-17.273
1.307,4.66
7.798,-22.687
1.398,10.118
-10.963,-2.813
-9.856,-3.125
20.557,9.969
3.267,15.247
5.281,-5.804
-27.244,-0.767
10.426,-5.596
-9.84,-8.099
4.468,-7.92
-6.991,5.486
4.692,26.9
-15.662,14.937
8.495,-3.218
3.351,-8.681
-2.765,-5.66
-8.321,-7.403
5.677,-10.004
-1.45,-0.321
4.483,8.311
-7.34,5.129
-2.731,3.165
-0.519,4.537
-8.388,5.701
12.872,-8.539
2.428,15.404
-3.323,3.298
12.342,-6.042
8.949,-3.608
15.655,-2.644
8.317,-16.008
23.614,-11.504
-5.903,-6.685
19.887,11.078
-0.458,1.61
2.256,-6.01
8.226,4.096
-0.119,-17.32
-2.254,4.871
-6.358,9.763
9.814,0.341
13.57,1.89
0.448,5.776
8.923,-8.762
26.384,21.73
16.635,-0.446
7.112,9.489
-5.934,6.347
9.086,-1.052
5.756,-5.371
-18.894,-12.03
2.605,-2.749
11.069,-4.192
-11.236,1.244
8.888,-16.655
-0.294,-2.102
12.382,-5.165
-9.583,-4.266
-8.846,-1.328
8.884,-22.197
0.776,-12.977
-1.519,-1.179
-13.136,-12.257
15.758,1.204
11.727,9.974
-5.557,-4.747
-4.527,-5.62
19.982,10.056
13.483,6.806
5.512,8.812
3.235,-14.802
4.954,-7.082
18.556,-3.21
16.921,0.856
5.853,3.582
3.458,-10.812
2.949,4.794
1.114,5.112
-15.028,-7.232
-1.317,-4.186
3.597,-2.279
4.328,-10.777
17.837,-4.439
-1.03,22.978
-15.712,8.404
2.274,15.069
10.347,-6.467
-3.762,-13.585
19.842,3.525
-21.959,-7.086
-4.076,-0.818
-4.637,1.472
-14.72,-9.064
7.447,-3.738
4.881,-1.284
5.772,15.497
4.126,-0.039
-0.039,7.234
-8.311,4.365
-0.441,-5.892
-3.546,-10.848
12.78,17.756
-14.253,23.072
-5.849,14.901
19.123,16.869
-18.205,-16.779
-1.209,-15.349
9.773,22.982
7.154,-10.6
0.428,8.574
-5.657,-3.127
7.611,-4.754
-0.505,-3.243
1.861,1.867
-7.717,5.59
4.051,-5.523
10.295,19.736
-4.616,-3.002
0.969,-3.674
6.633,-3.222
-1.082,21.838
1.141,1.198
-11.662,-17.242
8.612,-16.604
25.932,7.123
0.711,16.379
4.793,-8.532
-4.489,-0.533
9.935,-6.137
11.419,1.584
13.689,15.017
-14.607,-12.346
-3.861,2.05
3.233,2.226
-4.863,-8.347
5.954,-2.512
17.071,1.372
-7.607,4.036
-8.953,-17.209
1.271,1.608
0.267,1.166
5.179,7.994
0.006,-2.289
9.064,-21.605
-2.346,-12.768
-1.786,19.858
13.14,0.104
16.093,-0.206
1.02,-10.783
-1.479,9.516
-14.741,-9.059
0.945,10.566
-13.974,10.154
12.78,12.14
-19.598,-3.658
-7.111,22.919
-1.004,-1.719
-0.569,2.761
1.452,6.332
3.173,6.675
4.711,-0.97
8.76,-27.291
-14.003,-3.395
21.358,-20.281
5.835,2.668
6.877,8.726
-6.832,0.196
13.215,-11.181
4.837,-4.682
1.331,8.198
-5.836,5.967
0.496,12.121
-2.032,-5.783
0.345,10.407
13.782,3.78
5.678,-10.411
-8.578,-18.586
6.675,-17.576
10.683,-6.252
-1.752,-1.999
-5.508,-18.665
-2.982,5.661
14.279,10.647
-2.744,-3.304
-4.55,-17.535
7.817,-4.683
-25.718,-1.195
2.897,0.126
-14.061,-1.669
4.905,8.06
10.904,-2.629
-0.41,2.439
2.849,17.59
7.833,19.113
8.505,10.895
14.551,-7.893
-3.609,4.855
9.018,6.25
-5.134,-9.758
3.983,3.97
11.137,-3.914
11.568,2.725
-5.728,-3.348
14.573,-1.206
-0.531,-11.268
16.96,-12.371
-3.607,-5.359
0.4,-1.019
2.957,2.011
7.083,-2.801
6.358,8.194
-3.05,-10.095
2.198,7.523
-8.873,-4.36
-9.356,-10.124
-6.961,0.333
19.406,-17.403
14.206,3.36
2.269,11.058
14.411,-4.688
5.294,-18.163
-0.763,3.685
-15.609,-4.932
15.836,-8.903
9.769,-10.469
13.783,-2.561
-1.183,7.19
-12.994,-1.268
7.977,7.133
7.295,-17.629
2.749,-22.512
-7.936,-10.564
-4.891,-8.134
-4.645,-19.364
3.235,-18.56
18.974,3.547
0.287,-9.976
-6.963,-3.941
-7.544,-6.821
18.059,7.066
10.263,-15.995
15.523,7.776
-3.3,15.406
-2.181,5.035
-16.718,-14.665
1.689,-0.474
-11.002,-11.448
-18.214,14.416
-9.188,-22.54
4.463,-3.349
11.392,9.952
-18.501,-11.159
-7.564,11.623
-2.06,-10.349
-14.914,4.107
-11.177,-3.405
-8.126,-6.548
-7.462,-29.009
-3.602,-1.798
10.589,2.436
-7.394,-18.081
22.892,-2.872
-2.733,-3.133
-6.054,-18.768
6.177,-0.94
9.946,14.599
24.036,-7.142
-2.215,15.203
-15.24,10.541
-1.593,0.108
5.441,-2.876
-18.473,-7.791
-0.037,2.367
-0.624,-0.368
-11.226,-6.041
